PC1,PC2,Cluster
-3.875928507493421,0.5799076822678427,2
-0.4361644241788163,-4.368456056399397,1
1.1640430196363454,2.1331737496417174,0
1.1468692543942889,0.4598736998172164,0
-3.196923549204552,-1.7208818105130603,2
-3.708316587225376,0.1267772997739508,2
1.3084783909999251,1.2083371566469905,0
0.300014656611019,0.4150106772556095,0
-0.1076662742815951,2.388862793223966,0
0.4124502912360698,4.79874806882766,0
-3.048177139843101,-0.7677996084665334,2
1.1669057728463066,0.1927331656029563,0
1.0472462839004262,-0.2513049912835919,1
1.8244359658709757,1.6209414188686446,0
1.6051056328845583,1.6456316541120832,0
1.2500418091623935,-0.7830120574650674,1
-3.124523853204721,-0.7224370538461363,2
-1.3453325886841692,3.3945364940215126,2
1.968493408658604,-1.357902988718278,1
-3.3002814995629155,-1.868813302224161,2
1.373686399199704,-2.298363930452072,1
1.713309071793184,-2.645078758029624,1
2.433930820538073,3.0033861734341034,0
2.652901480120402,0.3662420689424254,0
0.3897764384615631,5.179366855681591,0
0.82869337121355,5.311662815422069,0
-1.8001886853496174,0.6916074774617912,2
-4.254336025020532,1.9153221816602064,2
2.1470148226967467,3.835538485893266,0
-0.0283619771074964,3.1993360917944083,0
-1.84396361774673,-0.2464044446376884,2
-0.4991067539650625,-1.7416774280998626,1
-0.4150562840625424,-1.5524923583768606,1
-3.0704431971034563,-0.6566039742007499,2
1.049409556416642,0.6160139047757391,0
-4.150080622482235,-0.6441695644291892,2
0.74829747272088,-3.483486895281813,1
-2.76511888006116,-4.391393075649417,1
-0.8686706767572498,-3.933902297827301,1
2.2950679172856074,-2.651293749981652,1
3.4942885953189204,2.727084762354461,0
2.076416237320795,-4.071703524242047,1
-2.7701021159048427,-0.527216520243422,2
-1.5532257482179872,1.935541895151151,2
2.0924551600650267,-0.6063654026208527,1
-4.695615826599569,2.203102131181518,2
0.5400025023440614,0.961099871880486,0
1.360546470440397,5.453425605930734,0
2.991586177483608,-0.0995733667733738,0
-3.328016226430832,-1.4723455840966246,2
1.3892340024768275,3.813302038663235,0
-4.0041724954432985,1.6425244600784137,2
2.8094998058597453,-0.4188812588314523,0
2.9577565585095664,0.5167786705632588,0
1.9626065320209332,-1.2679491485256402,1
-3.844025746719079,0.6400831731320821,2
0.9090448075412384,-2.5852947257814853,1
-3.6020494338808344,0.4429680045482139,2
1.863158776008321,5.059667823698868,0
0.2299467041820853,-0.9569560451297487,1
2.813203420784389,1.137547278889144,0
-3.352127801662841,0.3948499030364904,2
-4.066842608451121,2.4411285761945622,2
2.599108344929726,2.5235787011355715,0
-2.7322708562422195,-2.7209415845442253,2
2.1944552286335983,1.337678678853521,0
-3.083255929454748,3.399995646091812,2
-3.267053037262664,-3.142255547800176,2
-0.5461149855470436,-1.9731035123436644,1
2.3637729015899014,1.9331435712762124,0
1.0738760772580556,-2.1147651808788326,1
-2.901343050782095,3.921182920551757,2
1.9356603356291544,-0.6703283331718562,1
1.272619713679913,0.4206553727119797,0
3.547871233646743,1.9980400996175245,0
1.1961862397675658,1.2772167561840873,0
4.190775246644993,4.6940715492303,0
0.5342342996727686,1.8519452062498891,0
0.4998636323433265,-0.4453349280338883,1
-3.141847808671171,-0.3174288691179123,2
-4.311988659756293,-0.2234144338259782,2
2.1538598751958618,2.666654788439521,0
4.025512430875728,2.357852790703712,0
-0.3472143828235851,0.390384864148359,0
1.8888885262818216,-0.8885255505009071,1
-1.575934222733344,-0.1600357024400026,2
1.49923005626229,0.3942036836403257,0
1.5087266983904868,1.4707284686134243,0
-0.0326522654109732,3.2021614284953017,0
3.599244836640879,1.8062869153815448,0
2.946034557897914,-1.007145645176346,1
1.570098447287852,6.490392488485418,0
3.975086324031,-0.348194373795762,0
1.187766527396529,-1.1533382141567528,1
0.5464880605756418,2.853485643131468,0
-3.226101080373651,-0.0787072292730841,2
3.994176775618917,2.847364872599327,0
-1.2694036958819654,-0.2330650878909523,2
-3.747968857435089,0.5621914986885151,2
-3.066907389132665,0.455708157400377,2
2.412299381789775,-0.0896118936298048,0
0.4607322322086897,0.0663727964112873,0
1.7203428550540978,-2.3542716088663744,1
-3.0578546658819707,0.6020872252132364,2
1.5576242627197632,-0.7336180914167246,1
3.1104791068084374,2.2079080378614786,0
1.7119219349417047,0.1081970354875304,0
2.33850376262304,0.3812967628954536,0
-3.5653477716375463,-0.3916124069544203,2
2.583745830544189,4.279878349241232,0
0.6525571865518843,-2.862256369001375,1
-3.9063707834400185,0.0252168676304509,2
2.4747631013099323,4.686502567967636,0
-3.1390198781870207,-0.5656354332309145,2
-0.3856367119764113,0.6105481565815714,0
-4.337003625823164,1.6149822958396836,2
4.125881153607978,0.9328287199542208,0
0.9393038676927344,-2.0819439573727228,1
3.1002662793072524,0.7212793658285604,0
-0.7879753240176912,-5.273678177070923,1
-2.6690417351288174,2.9982603127503498,2
0.0271677535564716,-3.7929475114617945,1
2.123181383451356,-0.066301670201944,0
2.2211522555127896,-0.9986950342823684,1
-1.640168714341515,0.9575975534236004,2
2.411489412655049,0.2894648528967359,0
-0.4562748909750914,-0.5822840962082215,1
-0.488518497427902,0.3344726675460259,2
0.3261117118177593,-1.9144106433256685,1
-0.8437319358409116,-2.19046807981578,1
-1.304445624029503,-2.006602030974164,1
1.2865317681931625,1.2215143558700776,0
0.7275045068250883,1.1711712895985076,0
2.727046720458717,2.0184020314704627,0
3.18307733210104,-0.2072570923019516,0
3.617204460044995,0.6428889637822738,0
0.0120341933072825,0.4188726927287556,0
-3.0094714730625127,2.9190164405438224,2
0.1479804268519229,-1.5469771240963757,1
-0.2367490952491043,1.3350891160507667,0
2.134867758944816,-1.8513839565700647,1
0.2249894993885621,2.9804992314740657,0
3.894580087819198,3.1649194039656203,0
-0.2890712865382756,-4.628844130664688,1
-2.0856836722393624,1.890340135769736,2
-0.9078393678571074,3.5718522502659256,0
0.5713275434205416,4.128247877526398,0
1.3017106129005618,-1.815282294022632,1
-0.6359197957894677,4.559904064996759,0
1.2776885284222177,1.2916276579419652,0
-2.7657070164572986,0.0565437673332779,2
1.088929563553614,0.39672969087429,0
0.5513449255143882,-2.1461659350939706,1
-0.5110124982814014,-4.406478710433343,1
1.7463151499230287,0.9752735745678072,0
0.994509598620154,-2.3623393907945416,1
-1.3426618106696824,3.481380968669464,2
2.950516160276957,3.0873163327186446,0
3.943852463518829,3.854499535430311,0
2.1450167565722205,1.7824291094541005,0
-0.7385199877351674,-2.716923746157897,1
2.8884355860255844,2.461366283863401,0
0.728321926100006,2.031080967964445,0
-0.5304474062526694,-2.095388168813117,1
2.68138370543193,2.1204174567638154,0
2.7201918571046813,1.7434567276752575,0
-2.192888422956087,-4.259306195965368,1
3.628222881335928,2.2844693407162717,0
1.9776393030108568,0.1428925685611948,0
2.1885587415803767,0.482930795112676,0
0.7408246094835219,1.9271678665670744,0
-1.0699179237677636,-0.5449101433927492,2
2.1996391587391813,2.4262539895024986,0
1.3658675286240844,-0.0411182527257434,0
-0.8491782670836137,2.3579843373045475,0
-0.3327009910666429,1.539635161752319,0
-0.0622307168074147,-1.156844589356613,1
1.0804069145386066,0.2988887188855063,0
-1.5684085280085762,0.3217360718120359,2
2.563339423238104,-0.6969286708602043,1
4.081534980408452,2.0854560851106654,0
-0.3832672589265287,-0.7378234880016457,1
3.3297870476550018,2.0604238551724867,0
0.4210376687400145,-3.737863083740419,1
3.135242454255689,1.0750662854420456,0
1.6565447646921474,-2.5420694791910026,1
-0.5490904285147121,3.795878784245205,0
3.1870326098347985,2.971424969907099,0
-1.2341895154003144,2.4276759620132147,2
1.749898338223817,0.0274185868538955,0
0.9903870959851282,-2.43061082464718,1
2.535517818784173,0.3443056242022197,0
-3.2719473706794706,0.6757795347806824,2
0.8263098340042186,-3.160473414116419,1
